,
12/29/2000,1565
11/30/2000,1515
10/31/2000,1494
,
09/29/2000,1595
08/31/2000,1593
07/31/2000,1569
,
06/30/2000,1580
05/31/2000,1473
04/28/2000,1487
,
03/31/2000,1551.5
02/29/2000,1589
01/31/2000,1715
,
12/31/1999,1650
11/30/1999,1563
10/29/1999,1506
,
09/30/1999,1514
08/31/1999,1486
07/30/1999,1407
,
06/30/1999,1405
05/31/1999,1276
04/30/1999,1366
,
03/31/1999,1235
02/26/1999,1186.5
01/29/1999,1208.5
,
12/31/1998,1241
11/30/1998,1300
10/30/1998,1317
,
09/30/1998,1331
08/31/1998,1362
07/31/1998,1339
,
06/30/1998,1324.5
05/29/1998,1372
04/30/1998,1447
,
03/31/1998,1447
02/27/1998,1467
01/30/1998,1532
,
12/31/1997,1552
11/28/1997,1599
10/31/1997,1633
,
09/30/1997,1643
08/29/1997,1631.5
07/31/1997,1700
,
06/30/1997,1598
05/30/1997,1619
04/30/1997,1645
