02/28/2005,8449.45898
01/31/2005,7714.98389
,
12/31/2004,7764.38037
11/30/2004,7467.1416
10/29/2004,7542.23438
,
09/30/2004,9065.57031
08/31/2004,6872.85205
07/30/2004,7530.70117
,
06/30/2004,8363.64648
05/31/2004,6641.75439
04/30/2004,6280.2749
,
03/31/2004,7607.04199
02/27/2004,7760.74609
01/30/2004,8393.67969
,
12/31/2003,9251.99023
11/28/2003,7112.56982
10/31/2003,7004.24658
,
09/30/2003,6055.59229
08/29/2003,5959.63428
07/31/2003,5774.01709
,
06/30/2003,4967.32813
05/30/2003,5426.68799
04/30/2003,5016.86865
,
03/31/2003,4926.85693
02/28/2003,5535.80518
01/31/2003,4991.48828
,
12/31/2002,4427.19629
11/29/2002,4807.50684
10/31/2002,4736.03467
,
09/30/2002,4051.47144
08/30/2002,4296.97607
07/31/2002,4187.44385
,
06/28/2002,4686.17041
05/31/2002,4725.37988
04/30/2002,4825.76465
,
03/29/2002,4693.41943
02/28/2002,4240.58252
01/31/2002,4142.47266
,
12/31/2001,3848.54346
11/30/2001,3684.21045
10/31/2001,3057.65283
,
09/28/2001,3301.37354
08/31/2001,3768.39502
07/31/2001,3961.95947
,
06/29/2001,4278.5293
05/31/2001,4928.43555
04/30/2001,4506.01758
,
03/30/2001,4055.95874
02/28/2001,4380.31982
01/31/2001,4602.42432
,
12/29/2000,4559.14844
11/30/2000,5011.59766
10/31/2000,4815.78564
,
09/29/2000,5608.55176
08/31/2000,5853.48975
07/31/2000,5154.81104
,
06/30/2000,5310.37646
05/31/2000,5899.23242
04/28/2000,6323.50098
,
03/31/2000,6243.32666
02/29/2000,6144.79199
01/31/2000,5433.36865
,
12/31/1999,5250.27881
11/30/1999,5026.93555
10/29/1999,4792.18652
,
09/30/1999,4409.35303
08/31/1999,4259.08691
07/30/1999,3705.75903
,
06/30/1999,3553.5249
05/31/1999,2916.5625
04/30/1999,3439.69653
,
03/31/1999,2991.63818
02/26/1999,3064.59668
01/29/1999,2602.45654
